,index,method,dataset,model_name,backbone,width_mult,depth_mult,scenario,B,P,num_states,budget,acc@1,acc@5,acc1_std,acc5_std
1128,1344,slda,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,30.1259,60.56959,,
1129,1345,slda,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,38.71424,68.38539,,
1130,1346,slda,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,48.24815,75.14074,,
1131,1347,slda,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,55.65375,78.35799,,
1132,1348,slda,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,55.08963,78.85123,,
1133,1349,slda,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,54.78217,77.92296,,
1134,1350,slda,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,21.7475,54.31824,,
1135,1351,slda,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,33.6271,66.37316,,
1136,1352,slda,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,48.20185,76.68704,,
1137,1353,slda,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,57.66125,81.16768,,
1138,1354,slda,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,56.82414,80.64656,,
1139,1355,slda,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,56.52561,81.10158,,
1140,1356,slda,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,25.27535,58.27044,,
1141,1357,slda,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,34.8214,66.75932,,
1142,1358,slda,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,52.69815,79.07408,,
1143,1359,slda,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,59.46245,81.94872,,
1144,1360,slda,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,58.88009,81.49988,,
1145,1361,slda,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,58.87965,81.70618,,
1146,1362,slda,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,38.69095,65.46583,,
1147,1363,slda,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,48.81562,75.10241,,
1148,1364,slda,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,56.6926,81.28704,,
1149,1365,slda,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,61.66328,82.17622,,
1150,1366,slda,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,61.28984,81.62443,,
1151,1367,slda,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,60.01434,81.26665,,
1152,1368,slda,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,33.06992,65.56753,,
1153,1369,slda,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,41.31128,72.70917,,
1154,1370,slda,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,49.95,78.10741,,
1155,1371,slda,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,57.77859,82.20481,,
1156,1372,slda,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,55.50321,80.01354,,
1157,1373,slda,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,55.42963,80.91474,,
1158,1374,slda,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,37.62495,68.02576,,
1159,1375,slda,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,45.93868,75.90942,,
1160,1376,slda,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,52.70556,79.07222,,
1161,1377,slda,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,58.46158,82.18295,,
1162,1378,slda,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,56.08346,81.18857,,
1163,1379,slda,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,55.89193,80.23432,,
1164,1380,slda,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,40.93812,71.19051,,
1165,1381,slda,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,47.34901,77.2615,,
1166,1382,slda,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,54.90371,80.80741,,
1167,1383,slda,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,59.5874,82.61809,,
1168,1384,slda,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,59.40948,81.28508,,
1169,1385,slda,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,58.50873,81.80033,,
1170,1386,slda,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,24.58032,56.26523,,
1171,1387,slda,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,38.83377,70.94846,,
1172,1388,slda,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,47.57593,76.02593,,
1173,1389,slda,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,58.37197,81.3371,,
1174,1390,slda,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,55.16374,80.08002,,
1175,1391,slda,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,55.94066,80.37842,,
1176,1392,slda,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,31.58567,63.36912,,
1177,1393,slda,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,48.30325,77.62778,,
1178,1394,slda,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,55.00556,80.42593,,
1179,1395,slda,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,60.25585,82.61476,,
1180,1396,slda,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,60.17274,82.20627,,
1181,1397,slda,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,59.30862,82.06711,,
1182,1398,slda,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,38.82581,67.81747,,
1183,1399,slda,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,49.0019,77.19629,,
1184,1400,slda,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,54.80371,80.74074,,
1185,1401,slda,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,60.03054,82.86001,,
1186,1402,slda,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,60.23031,82.6865,,
1187,1403,slda,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,59.36419,82.15549,,
1188,1404,slda,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,11.55549,38.86828,,
1189,1405,slda,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,14.03494,43.18964,,
1190,1406,slda,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,36.41111,72.35556,,
1191,1407,slda,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,42.1274,76.03027,,
1192,1408,slda,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,42.32802,75.9433,,
1193,1409,slda,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,39.51843,73.59235,,
1194,1410,slda,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,13.1917,41.15075,,
1195,1411,slda,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,25.03641,60.17181,,
1196,1412,slda,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,42.63519,76.61111,,
1197,1413,slda,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,48.30294,79.21693,,
1198,1414,slda,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,47.067,78.55619,,
1199,1415,slda,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,45.9931,77.67668,,
1200,1416,slda,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,31.49386,61.94139,,
1201,1417,slda,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,40.34691,73.75304,,
1202,1418,slda,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,44.96667,75.9537,,
1203,1419,slda,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,49.32555,77.93249,,
1204,1420,slda,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,49.03768,77.38226,,
1205,1421,slda,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,49.18594,77.31791,,
1206,1422,slda,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,21.48599,57.4107,,
1207,1423,slda,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,35.06067,71.23447,,
1208,1424,slda,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,38.11111,72.96297,,
1209,1425,slda,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,44.32365,77.23744,,
1210,1426,slda,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,44.39331,76.93602,,
1211,1427,slda,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,42.8895,76.16888,,
1212,1428,slda,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,30.154,65.04404,,
1213,1429,slda,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,36.31429,71.70981,,
1214,1430,slda,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,40.74815,75.54815,,
1215,1431,slda,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,48.12846,79.11714,,
1216,1432,slda,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,44.71858,77.73391,,
1217,1433,slda,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,44.95206,76.72059,,
1218,1434,slda,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,32.44325,66.93514,,
1219,1435,slda,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,37.94933,72.55255,,
1220,1436,slda,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,41.02963,75.35371,,
1221,1437,slda,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,47.186,78.13026,,
1222,1438,slda,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,47.15783,78.0831,,
1223,1439,slda,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,46.46391,77.07496,,
1224,1440,slda,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,11.30987,37.41192,,
1225,1441,slda,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,31.56917,66.97053,,
1226,1442,slda,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,41.11296,74.94445,,
1227,1443,slda,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,47.13504,77.91029,,
1228,1444,slda,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,45.19102,76.67731,,
1229,1445,slda,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,43.0523,75.93351,,
1230,1446,slda,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,29.70604,65.43358,,
1231,1447,slda,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,38.36147,73.81009,,
1232,1448,slda,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,44.49259,76.08334,,
1233,1449,slda,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,48.84924,78.75554,,
1234,1450,slda,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,47.42605,77.89053,,
1235,1451,slda,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,48.69647,78.78859,,
1236,1452,slda,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,33.31996,66.85981,,
1237,1453,slda,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,39.72863,73.53427,,
1238,1454,slda,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,43.24074,75.96297,,
1239,1455,slda,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,49.42662,78.8147,,
1240,1456,slda,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,48.29203,78.54955,,
1241,1457,slda,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,47.13968,77.45442,,
1242,1458,slda,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,17.80325,47.65348,,
1243,1459,slda,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,25.21263,58.43028,,
1244,1460,slda,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,50.38519,80.12408,,
1245,1461,slda,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,62.15886,85.90766,,
1246,1462,slda,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,59.46745,84.62688,,
1247,1463,slda,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,61.57554,85.82943,,
1248,1464,slda,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,21.96536,51.15904,,
1249,1465,slda,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,35.48929,67.61364,,
1250,1466,slda,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,57.05556,83.78334,,
1251,1467,slda,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,64.31752,86.77969,,
1252,1468,slda,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,64.36627,86.74674,,
1253,1469,slda,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,66.14814,87.0919,,
1254,1470,slda,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,43.05212,69.88736,,
1255,1471,slda,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,50.93296,76.46215,,
1256,1472,slda,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,61.5,83.78889,,
1257,1473,slda,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,67.24811,85.76212,,
1258,1474,slda,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,67.13828,85.43601,,
1259,1475,slda,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,66.38934,85.30277,,
1260,1476,slda,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,31.31335,63.27188,,
1261,1477,slda,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,43.0598,73.77121,,
1262,1478,slda,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,54.89074,82.95926,,
1263,1479,slda,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,59.31028,83.81506,,
1264,1480,slda,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,61.53639,85.59934,,
1265,1481,slda,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,58.62168,83.86764,,
1266,1482,slda,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,39.25996,70.17488,,
1267,1483,slda,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,47.27157,77.50521,,
1268,1484,slda,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,55.62037,82.76852,,
1269,1485,slda,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,61.50965,85.24444,,
1270,1486,slda,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,61.13114,85.58886,,
1271,1487,slda,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,60.79711,84.47152,,
1272,1488,slda,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,43.53217,74.17837,,
1273,1489,slda,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,50.05804,78.69573,,
1274,1490,slda,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,57.33148,83.00001,,
1275,1491,slda,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,63.68485,85.9937,,
1276,1492,slda,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,63.04393,85.69386,,
1277,1493,slda,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,63.5424,85.43538,,
1278,1494,slda,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,15.77152,42.09132,,
1279,1495,slda,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,29.72443,61.96359,,
1280,1496,slda,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,53.41667,81.77038,,
1281,1497,slda,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,63.08511,85.96515,,
1282,1498,slda,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,62.94016,86.20385,,
1283,1499,slda,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,55.99745,82.65687,,
1284,1500,slda,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,36.19015,68.20787,,
1285,1501,slda,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,47.67025,77.2188,,
1286,1502,slda,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,59.07778,83.82408,,
1287,1503,slda,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,64.76195,86.87219,,
1288,1504,slda,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,62.60192,85.54599,,
1289,1505,slda,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,64.27022,86.39502,,
1290,1506,slda,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,40.7475,72.03532,,
1291,1507,slda,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,50.2127,78.54031,,
1292,1508,slda,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,58.8963,83.72223,,
1293,1509,slda,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,65.29911,86.82641,,
1294,1510,slda,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,64.31183,86.24045,,
1295,1511,slda,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,63.84357,85.60548,,
1296,1512,slda,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,16.42059,45.99593,,
1297,1513,slda,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,25.08382,55.87458,,
1298,1514,slda,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,45.22222,75.28519,,
1299,1515,slda,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,55.81018,81.82728,,
1300,1516,slda,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,59.80555,83.42481,,
1301,1517,slda,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,55.93442,82.24885,,
1302,1518,slda,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,32.95663,65.05873,,
1303,1519,slda,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,41.49007,71.99192,,
1304,1520,slda,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,54.1963,81.05741,,
1305,1521,slda,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,63.45532,84.87179,,
1306,1522,slda,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,63.28085,84.78293,,
1307,1523,slda,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,61.99669,84.28835,,
1308,1524,slda,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,43.31199,69.92028,,
1309,1525,slda,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,50.36094,74.59554,,
1310,1526,slda,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,57.9426,80.61852,,
1311,1527,slda,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,64.01593,84.04022,,
1312,1528,slda,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,63.78154,83.24713,,
1313,1529,slda,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,63.53804,82.56347,,
